place_cat,place_name,place_address,place_lat,place_lon,place_detailsjson,place_src,place_srcassetid
food_venue,La Porchetta North Melbourne,Ground 478-482 Victoria Street NORTH MELBOURNE VIC 3051,-37.80496737,144.950145426,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":130},""total_seats"":130}",City of Melbourne,com:food:109794:35ff2f77683b5d62
food_venue,La Spaghettata Pty Ltd,238 Lygon Street CARLTON VIC 3053,-37.80162591,144.967236482,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":44,""Seats - Indoor"":130},""total_seats"":174}",City of Melbourne,com:food:106232:30fcb8c4170c67c9
food_venue,La Tortilleria,72 Stubbs Street KENSINGTON VIC 3031,-37.79142188,144.93530104,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":30,""Seats - Outdoor"":10},""total_seats"":40}",City of Melbourne,com:food:614669:83faa846472078df
food_venue,Lagoon Dining,263 Lygon Street CARLTON VIC 3053,-37.79929755,144.966868004,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":30,""Seats - Indoor"":100},""total_seats"":130}",City of Melbourne,com:food:106132:b694e565cb0e85cc
food_venue,Lai Cafe,"Suite 5, 85 Turner Street PORT MELBOURNE VIC 3207",-37.82304058,144.925377505,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":20,""Seats - Outdoor"":8},""total_seats"":28}",City of Melbourne,com:food:110551:116b6671d24b1989
food_venue,Lakeside Bistro And Function Centre,Restaurant Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,-37.78427658,144.951432112,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":240,""Seats - Indoor"":118},""total_seats"":358}",City of Melbourne,com:food:110273:f740857e394439a4
food_venue,Lakhey Resto & Bar,396 Little Collins Street MELBOURNE VIC 3000,-37.81556194,144.961530561,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":40},""total_seats"":40}",City of Melbourne,com:food:105955:9bbac47156befd54
food_venue,Lambs Restaurant,98-100 Lygon Street CARLTON VIC 3053,-37.80443778,144.966699249,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":85,""Seats - Outdoor"":22},""total_seats"":107}",City of Melbourne,com:food:111070:3135d282727c9392
food_venue,Lancemore Crossley Street Hotel,Level 1-6 47-55 Little Bourke Street MELBOURNE VIC 3000,-37.81101377,144.971109213,"{""census_year"":2024,""industry_code"":""4400"",""industry_description"":""Accommodation"",""seats"":{""Seats - Indoor"":32},""total_seats"":32}",City of Melbourne,com:food:105831:da65e313747e4a3d
food_venue,Lane's Edge Cafe,39 Bourke Street MELBOURNE VIC 3000,-37.81193572,144.97204722,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":26,""Seats - Outdoor"":82},""total_seats"":108}",City of Melbourne,com:food:101109:b8afa2c5abf9b633
food_venue,Lang Baan,1 Rose Lane MELBOURNE VIC 3000,-37.81537494,144.953525588,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":174},""total_seats"":174}",City of Melbourne,com:food:642253:69368ef8d0bf3e4f
food_venue,Lanzhou Beef Noodle Bar,379 Elizabeth Street MELBOURNE VIC 3000,-37.8100143,144.960849507,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":65},""total_seats"":65}",City of Melbourne,com:food:103216:4a7a7597a10c2f3c
food_venue,Lanzhou Beef Noodle Soup,520-522 Elizabeth Street MELBOURNE VIC 3000,-37.80579439,144.959758676,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":36},""total_seats"":36}",City of Melbourne,com:food:103290:40a550952044fa4e
food_venue,LaoLiuZhou River Snails Rice Noodles,221 Russell Street MELBOURNE VIC 3000,-37.81140869,144.967166699,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":25},""total_seats"":25}",City of Melbourne,com:food:108552:04f0c922e553d17e
food_venue,Lau's Cafe 888,537 Flinders Lane MELBOURNE VIC 3000,-37.81988483,144.956601666,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":3,""Seats - Outdoor"":18},""total_seats"":21}",City of Melbourne,com:food:103957:a1eeb507a50a74e4
food_venue,Laurent,"Shop 59-60, 45 Collins Street MELBOURNE VIC 3000",-37.81430615,144.972628037,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":54},""total_seats"":54}",City of Melbourne,com:food:102063:9c6f5d03e51bdd1c
food_venue,Laurent Boulangerie Patisserie,148 Wellington Parade EAST MELBOURNE VIC 3002,-37.81608793,144.984834136,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":8,""Seats - Indoor"":51},""total_seats"":59}",City of Melbourne,com:food:109996:052dd5c71b5bcc43
food_venue,Laurent Boulangerie Patisserie,"Bmt, Gnd & Mezz 306 Little Collins Street MELBOURNE VIC 3000",-37.81473293,144.964348552,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":80,""Seats - Outdoor"":30},""total_seats"":110}",City of Melbourne,com:food:105961:e8b9703470db3dea
food_venue,Laurus - Lou Mei Fun,158 Victoria Street CARLTON VIC 3053,-37.80614561,144.961940792,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":95},""total_seats"":95}",City of Melbourne,com:food:644814:bf889b74a7db29e9
food_venue,Le Bajo,Ground 8-14 Howard Street NORTH MELBOURNE VIC 3051,-37.80509175,144.954243272,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":24,""Seats - Indoor"":28},""total_seats"":52}",City of Melbourne,com:food:105039:c1dc1e4004f1b3ff
food_venue,Le Charme,"Shop 1, Ground 178 Little Bourke Street MELBOURNE VIC 3000",-37.81186912,144.966941928,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":46},""total_seats"":46}",City of Melbourne,com:food:105889:b9312a315a6639fd
food_venue,Le Miel Et La Lune,330 Cardigan Street CARLTON VIC 3053,-37.79685803,144.966377828,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":8,""Seats - Indoor"":35},""total_seats"":43}",City of Melbourne,com:food:101660:a997c326e0af990f
food_venue,Le Petit Cafe,"Shop 4, 9 Exhibition Street MELBOURNE VIC 3000",-37.81584246,144.97204113,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":14},""total_seats"":14}",City of Melbourne,com:food:103591:d3eb05a9e575ec2c
food_venue,Le Petit Chateau,"Shop 9-10, Block Arcade MELBOURNE VIC 3000",-37.81561893,144.964428319,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":24,""Seats - Outdoor"":28},""total_seats"":52}",City of Melbourne,com:food:102141:8038df9e89b3a26a
food_venue,Le Petit Gateau,452-458 Little Collins Street MELBOURNE VIC 3000,-37.81587957,144.959592468,"{""census_year"":2024,""industry_code"":""1174"",""industry_description"":""Bakery Product Manufacturing (Non-factory based)"",""seats"":{""Seats - Outdoor"":10,""Seats - Indoor"":30},""total_seats"":40}",City of Melbourne,com:food:101154:06b01799610d869c
food_venue,LE SHOPPE,"Suite 8, Ground 430 Little Collins Street MELBOURNE VIC 3000",-37.81596878,144.960110059,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":15,""Seats - Outdoor"":15},""total_seats"":30}",City of Melbourne,com:food:105953:3ac24c40611da316
food_venue,Le Taj Restaurant,70-74 Rosslyn Street WEST MELBOURNE VIC 3003,-37.80775631,144.952039324,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":50,""Seats - Outdoor"":4},""total_seats"":54}",City of Melbourne,com:food:108434:a17e794eb0a8a99b
food_venue,Le Toaster,Ground 445-447 Queensberry Street NORTH MELBOURNE VIC 3051,-37.80357227,144.952776962,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":22,""Seats - Indoor"":7},""total_seats"":29}",City of Melbourne,com:food:107902:85d4fabe91887595
food_venue,Le Will Cafe,Cafe 305 William Street MELBOURNE VIC 3000,-37.8124473,144.955885513,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":100,""Seats - Outdoor"":80},""total_seats"":180}",City of Melbourne,com:food:105458:9f471baf96d236e2
food_venue,Le Yeahllow,366 Little Collins Street MELBOURNE VIC 3000,-37.81510975,144.962207824,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":18},""total_seats"":18}",City of Melbourne,com:food:101147:957294a016a34f83
food_venue,Le-Nguyen Pho & Bakery Cafe,818-822 Collins Street DOCKLANDS VIC 3008,-37.82100111,144.945046845,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":91},""total_seats"":91}",City of Melbourne,com:food:622439:9e4da7b3cde8e132
food_venue,League Of Honest Coffee,"Stall 1, Shed M Queen Victoria Market 50 Peel Street MELBOURNE VIC 3000",-37.80765748,144.957205484,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":12},""total_seats"":12}",City of Melbourne,com:food:110684:ce0d947c03a1e139
food_venue,Lee Ho Fook,11-15 Duckboard Place MELBOURNE VIC 3000,-37.81559017,144.971315408,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":70},""total_seats"":70}",City of Melbourne,com:food:110277:65b9469276d26507
food_venue,Lee Sun Seng Food,"Shop 1, 535 Little Lonsdale Street MELBOURNE VIC 3000",-37.8134766,144.956016924,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":55},""total_seats"":55}",City of Melbourne,com:food:110708:4dbccb42bfc09fea
food_venue,Left Bank Melbourne,Part Ground 1 Southbank Boulevard SOUTHBANK VIC 3006,-37.82104029,144.962891358,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":75,""Seats - Indoor"":100},""total_seats"":175}",City of Melbourne,com:food:110335:414089cd8ba45969
food_venue,Lemuse,566 Swanston Street CARLTON VIC 3053,-37.80355391,144.963909099,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":15,""Seats - Outdoor"":12},""total_seats"":27}",City of Melbourne,com:food:109370:ce6f445b69415cf1
food_venue,Leonardo's Pizza Palace,218-224 Drummond Street CARLTON VIC 3053,-37.80116198,144.968597488,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":80,""Seats - Outdoor"":26},""total_seats"":106}",City of Melbourne,com:food:104445:e0a1a6aca88058aa
food_venue,Leyalina,191 Lygon Street CARLTON VIC 3053,-37.80114228,144.966496731,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":48,""Seats - Outdoor"":26},""total_seats"":74}",City of Melbourne,com:food:106108:174024da9bdf07dc
food_venue,Life's Too Short Bar,"Shop 3, 166 Albert Street EAST MELBOURNE VIC 3002",-37.81004656,144.985625385,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Indoor"":30,""Seats - Outdoor"":10},""total_seats"":40}",City of Melbourne,com:food:595153:8467c084dbc29b90
food_venue,Likya Turkish Eatery,174 Rathdowne Street CARLTON VIC 3053,-37.79527786,144.971168029,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":7},""total_seats"":7}",City of Melbourne,com:food:108231:8c5321647517978f
food_venue,Lily li,"Tenancy 47B, LwrGround 727 Collins Street DOCKLANDS VIC 3008",-37.82068417,144.950091314,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":50},""total_seats"":50}",City of Melbourne,com:food:628712:320d1be4833a3aab
food_venue,Lim Kopi,"Shop 1-2, Ground 542-546 Little Bourke Street MELBOURNE VIC 3000",-37.81477885,144.956367186,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":55},""total_seats"":67}",City of Melbourne,com:food:105862:9d24efbf1e4c83d2
food_venue,Limerick Castle Hotel & Restaurant,Limerick Castle Hotel & Restaurant 161-163 Errol Street NORTH MELBOURNE VIC 3051,-37.80114341,144.949613888,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Indoor"":32,""Seats - Outdoor"":30},""total_seats"":62}",City of Melbourne,com:food:110920:158d5da2dbf8c7bb
food_venue,Liminal Melbourne,Lobby 161 Collins Street MELBOURNE VIC 3000,-37.81543178,144.968755295,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":112},""total_seats"":112}",City of Melbourne,com:food:102073:aa5ed26aaa99a0e7
food_venue,Lincoln Bakery Cafe,154 Bouverie Street CARLTON VIC 3053,-37.8013409,144.962728786,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":36},""total_seats"":36}",City of Melbourne,com:food:105654:c8052e2179e03d1a
food_venue,Ling Nam Restaurant,Part Ground 203 Lonsdale Street MELBOURNE VIC 3000,-37.81133175,144.966353331,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":100},""total_seats"":100}",City of Melbourne,com:food:105690:e04600ee308f1fe4
food_venue,Lionel Gell Lounge,Part Building 872 Grant Street Theatre 234 St Kilda Road SOUTHBANK VIC 3006,-37.82456191,144.969319749,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":14,""Seats - Indoor"":30},""total_seats"":44}",City of Melbourne,com:food:108654:bd9f7ec41a9c8242
food_venue,Little Africa,223 Victoria Street WEST MELBOURNE VIC 3003,-37.80590009,144.954044804,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":28},""total_seats"":40}",City of Melbourne,com:food:109697:a4d6ec5701e1cef6
food_venue,Little Avenue des Italians,Part Ground 428 Little Bourke Street MELBOURNE VIC 3000,-37.81392391,144.959722913,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":12},""total_seats"":12}",City of Melbourne,com:food:105867:71fe1dc79715b0a0
food_venue,Little Bang Espresso,Part Level 22 8 Exhibition Street MELBOURNE VIC 3000,-37.8154618,144.972720907,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":50},""total_seats"":50}",City of Melbourne,com:food:111071:3ce8a72e1dc0864c
food_venue,Little Bang Espresso,Part Level 2 Building 12 RMIT University 394-412 Swanston Street MELBOURNE VIC 3000,-37.80818156,144.964543533,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":33},""total_seats"":33}",City of Melbourne,com:food:606671:4988ba986f2a6e50
food_venue,Little Bean Bambini,"Tenancy 9, 332-340 Flinders Lane MELBOURNE VIC 3000",-37.81722704,144.962788805,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":8,""Seats - Indoor"":4},""total_seats"":12}",City of Melbourne,com:food:102091:0671c7c64099dfeb
food_venue,Little Bean Dockside,"Tenancy 9, Ground 850 Collins Street DOCKLANDS VIC 3008",-37.82092961,144.944532756,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":75},""total_seats"":75}",City of Melbourne,com:food:632510:dc4684ab8b910bdc
food_venue,Little Black,Adjacent Kiosk 204-234 St Kilda Road SOUTHBANK VIC 3006,-37.82456191,144.969319749,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":8},""total_seats"":8}",City of Melbourne,com:food:108654:9cd4f03d7bf50282
food_venue,Little Brother Kitchen & Bar,Ground & Level 1 429 Little Collins Street MELBOURNE VIC 3000,-37.8162783,144.960451922,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":68},""total_seats"":68}",City of Melbourne,com:food:105934:740c99bc2ecf70f3
food_venue,Little Collins Melbourne,41-43 Block Place MELBOURNE VIC 3000,-37.81528948,144.964225403,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":70,""Seats - Outdoor"":20},""total_seats"":90}",City of Melbourne,com:food:105928:96a62a793c84fd52
food_venue,Little Cupcakes,"Tenancy 6, Ground 181 William Street MELBOURNE VIC 3000",-37.81531863,144.957392295,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":10,""Seats - Indoor"":12},""total_seats"":22}",City of Melbourne,com:food:612820:baa0d6b587177385
food_venue,Little Fish And Rice Town,295-297 Elizabeth Street MELBOURNE VIC 3000,-37.81171289,144.961673131,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":200},""total_seats"":200}",City of Melbourne,com:food:103202:bf10b87a8756da15
food_venue,Little Gordon,"Shop 3-4, Ground 24-38 Little Bourke Street MELBOURNE VIC 3000",-37.81033978,144.971413781,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":20,""Seats - Indoor"":30},""total_seats"":50}",City of Melbourne,com:food:105901:695a2c4c284c0627
food_venue,Little Ivy Tea And Coffee,4 Courtney Street NORTH MELBOURNE VIC 3051,-37.80337398,144.95601867,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":6,""Seats - Indoor"":16},""total_seats"":22}",City of Melbourne,com:food:102242:8237915df311a4dc
food_venue,Little nooky,Part Ground 300 La Trobe Street MELBOURNE VIC 3000,-37.81010387,144.960434848,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":16},""total_seats"":16}",City of Melbourne,com:food:105484:e431c70b44d48ebd
food_venue,Little Nooky,62 A'Beckett Street MELBOURNE VIC 3000,-37.80876331,144.961474036,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":8},""total_seats"":8}",City of Melbourne,com:food:100170:7e1da5d8164ce3ff
food_venue,Little Ramen Bar,369 Little Collins Street MELBOURNE VIC 3000,-37.81601764,144.962688973,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":64},""total_seats"":64}",City of Melbourne,com:food:102135:62306ea654f2df1b
food_venue,Little Rogue,12 Drewery Lane MELBOURNE VIC 3000,-37.81096849,144.964144692,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":14},""total_seats"":14}",City of Melbourne,com:food:532170:d9bc0df52fa040be
food_venue,Little Sparrow,"Kiosk 1, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",-37.81073331,144.963018917,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":40},""total_seats"":40}",City of Melbourne,com:food:105746:1519c98c0ab84dfd
food_venue,Little Sparrow,Ground Foyer 567 Collins Street MELBOURNE VIC 3000,-37.81902044,144.955727469,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":28},""total_seats"":28}",City of Melbourne,com:food:579252:7337086298bfc5c3
food_venue,Little Sparrow Emporium,"Kiosk 06, Level 2, 287 Lonsdale Street MELBOURNE VIC 3000",-37.81245199,144.963838585,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":32},""total_seats"":32}",City of Melbourne,com:food:105698:462e87e73634722b
food_venue,Liuni Tea Coffee Cafe,Ground 421 Elizabeth Street MELBOURNE VIC 3000,-37.80908065,144.960471109,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":15,""Seats - Outdoor"":2},""total_seats"":17}",City of Melbourne,com:food:103221:7ab0e40bf81d7140
food_venue,Liyin Rice Roll Master,"Shop C2, 10C Healeys Lane MELBOURNE VIC 3000",-37.8134766,144.956016924,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":4,""Seats - Indoor"":46},""total_seats"":50}",City of Melbourne,com:food:105726:876fa0bfe2d13331
food_venue,Llao Llao,26-28 Hardware Lane MELBOURNE VIC 3000,-37.81416355,144.961756204,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":8,""Seats - Outdoor"":4},""total_seats"":12}",City of Melbourne,com:food:101187:9fb8c2ad062a96bc
food_venue,Llaollao Natural Frozen Yogurt,23 Red Cape Lane MELBOURNE VIC 3000,-37.810658,144.965703374,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":10},""total_seats"":10}",City of Melbourne,com:food:589841:4aaddec250a63df5
food_venue,Lobby Lounge,Part 205 Collins Street MELBOURNE VIC 3000,-37.81584777,144.967430346,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":70},""total_seats"":70}",City of Melbourne,com:food:109418:398b74e39b05b027
food_venue,Local Folk Cafe,43 Epsom Road KENSINGTON VIC 3031,-37.79223674,144.925609612,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":15,""Seats - Indoor"":45},""total_seats"":60}",City of Melbourne,com:food:103380:4bedf661726bbbb2
food_venue,Locale Coffee,Kiosk Ground 517 St Kilda Road MELBOURNE VIC 3004,-37.84459472,144.979312384,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":4,""Seats - Outdoor"":9},""total_seats"":13}",City of Melbourne,com:food:108645:cb448c3509665a50
food_venue,London K Burgers,482 Macaulay Road KENSINGTON VIC 3031,-37.79424521,144.929970327,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":18},""total_seats"":18}",City of Melbourne,com:food:616011:d0c34ea9cac5507c
food_venue,Long Shot,"Tenancy 44, Ground 727 Collins Street DOCKLANDS VIC 3008",-37.82068417,144.950091314,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":55},""total_seats"":55}",City of Melbourne,com:food:628712:274e82f564fe53a6
food_venue,Longrain Melbourne,Ground 40-44 Little Bourke Street MELBOURNE VIC 3000,-37.81058998,144.971182949,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":140},""total_seats"":140}",City of Melbourne,com:food:105900:bf9c0dd0c6663d98
food_venue,Lonsdale larder,"Shop 16, 36 Lonsdale Street MELBOURNE VIC 3000",-37.8091842,144.970732451,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":32,""Seats - Indoor"":38},""total_seats"":70}",City of Melbourne,com:food:603923:4bc2a1a5ccf2d007
food_venue,Loop Roof,Level 3 19-23 Meyers Place MELBOURNE VIC 3000,-37.8121518,144.972107737,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Indoor"":120},""total_seats"":120}",City of Melbourne,com:food:503031:cd14c5dc66d7b38f
food_venue,Lord of the Fries,184 King Street MELBOURNE VIC 3000,-37.81571633,144.955716798,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":20},""total_seats"":20}",City of Melbourne,com:food:105389:b1e691ea9745df8e
food_venue,Lost In Yunnan Elizabeth,504 Elizabeth Street MELBOURNE VIC 3000,-37.80719768,144.960349763,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":80},""total_seats"":80}",City of Melbourne,com:food:103293:d581a29f0d03ba8d
food_venue,Lovey Patisserie Cafe / X Playground,26 Berrbang Lane MELBOURNE VIC 3000,-37.8076845,144.959088605,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":25,""Seats - Outdoor"":16},""total_seats"":41}",City of Melbourne,com:food:109492:94fe6d4ed9b3eed2
food_venue,Lucky Chan's,"Shop 30, Ground 8 Whiteman Street SOUTHBANK VIC 3006",-37.82312164,144.958660189,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":140,""Seats - Indoor"":130},""total_seats"":270}",City of Melbourne,com:food:111175:98fac27002a8d66b
food_venue,Lucky Guys Claypot City,"Shop G3, 163 Franklin Street MELBOURNE VIC 3000",-37.80904835,144.959575429,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":20,""Seats - Outdoor"":16},""total_seats"":36}",City of Melbourne,com:food:104084:655d5e5ba6ae602a
food_venue,Lucy Liu's Kitchen & Bar,23 Oliver Lane MELBOURNE VIC 3000,-37.81599798,144.969894808,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":100},""total_seats"":100}",City of Melbourne,com:food:108593:98e6b4607bdb14af
